Current,Voltage,Temperature,SOC,Profile
-0.000190588194527663,3.56445574760437,52.8076095581055,1.00000005004272,3
-0.000378419266780838,3.56445574760437,52.661376953125,1.0000001247452701,3
-0.000378419266780838,3.56445574760437,52.6314582824707,1.00000022410719,3
-0.000190588194527663,3.56414794921875,52.5583305358887,1.00000029900848,3
-0.000190588194527663,3.56414794921875,52.661376953125,1.00000034954391,3
-0.000378419266780838,3.56414794921875,52.8076095581055,1.00000042424717,3
0.00112422928214073,3.56322455406189,52.8076095581055,1.00000032633275,3
0.00732265459373593,3.5623011589050297,52.734493255615206,0.999999217382351,3
0.009388796053826809,3.5619933605194105,52.6913032531738,0.9999970233959559,3
0.0200951676815748,3.5595312118530296,52.837528228759794,0.999993152564067,3
0.39387899637222296,3.4988994598388703,52.7776908874512,0.9999388035069521,3
2.03796434402466,3.23513555526733,52.837528228759794,0.999616346166226,3
2.04003047943115,3.21974682807922,52.6181793212891,0.999080960239518,3
-0.0497779920697212,3.5250604152679403,52.8076095581055,0.998817026545314,3
1.51729667186737,3.2942285537719704,52.661376953125,0.9986243301330079,3
1.9684668779373202,3.21482253074646,52.6913032531738,0.9981621965249442,3
1.31143379211426,3.30346179008484,52.734493255615206,0.997727351546378,3
1.1765711307525601,3.31977391242981,52.721221923828104,0.9974006978586109,3
1.2438145875930802,3.30561637878418,52.661376953125,0.9970797016703449,3
1.0659385919570898,3.3277761936187704,52.7644157409668,0.996773447821277,3
1.62642645835876,3.23944449424744,52.6181793212891,0.996416488436739,3
1.2494494915008503,3.28991961479187,52.794342041015604,0.996038923112523,3
0.492490321397781,3.40133452415466,52.721221923828104,0.9958102321974941,3
-0.0877198651432991,3.49058938026428,52.721221923828104,0.9957565604815741,3
-0.0877198651432991,3.4933595657348597,52.837528228759794,0.995779594717472,3
-0.36627334356308,3.5376791954040496,52.588253021240206,0.995839796846764,3
-0.13918557763099698,3.50628614425659,52.734493255615206,0.9959068184674491,3
-0.0835875868797302,3.4988994598388703,52.794342041015604,0.995936066502642,3
0.18482302129268602,3.4588885307312,52.574981689453104,0.995922643663229,3
0.6463239789009089,3.38748455047607,52.661376953125,0.9958124411901399,3
-0.0122117772698402,3.4850494861602797,52.6181793212891,0.99572919116283,3
0.18820397555828103,3.4558107852935804,52.5450553894043,0.9957058547964291,3
-0.33565688133239696,3.5355248451232897,52.721221923828104,0.995725237519318,3
-0.585096538066864,3.57615113258362,52.837528228759794,0.9958473338721691,3
-0.566876947879791,3.5773823261261,52.6913032531738,0.9960000949657098,3
-0.522548794746399,3.57338118553162,52.721221923828104,0.996143299217356,3
-0.382238984107971,3.55491471290588,52.6913032531738,0.9962632589235191,3
-0.29771500825881997,3.54321908950806,52.574981689453104,0.996352540358327,3
-0.147450149059296,3.5216748714447004,52.574981689453104,0.996410990119157,3
-0.0247964579612017,3.50320839881897,52.501857757568395,0.996433823278056,3
-0.000190588194527663,3.4992072582244904,52.604907989502,0.99643710374148,3
-0.000190588194527663,3.4988994598388703,52.574981689453104,0.9964371537856079,3
