,pred,true
0,1.0049163,0.98915625
1,1.0023466,0.9889962
2,1.0023717,0.9888479
3,1.001474,0.9887114
4,1.0004447,0.98858696
5,1.0029649,0.98846835
6,1.0007352,0.98834974
7,1.0016831,0.9882311
8,1.0020814,0.98811245
9,1.0007386,0.98799676
10,1.002126,0.9878871
11,1.0019786,0.98778313
12,1.0032874,0.98768526
13,1.003645,0.98759335
14,1.0024434,0.98750734
15,1.0020003,0.9874274
16,1.0038295,0.9873533
17,1.0038656,0.98728514
18,1.003527,0.9872229
19,1.0038736,0.98716664
20,1.0045203,0.9871163
21,1.0060474,0.98706293
22,1.0043467,0.9869978
23,1.0039389,0.98692065
24,1.0039679,0.98683167
25,1.0037959,0.9867308
26,1.0027336,0.98661804
27,1.0020102,0.9864934
28,1.0020071,0.9863569
29,1.002241,0.98621446
30,1.0007337,0.98607206
31,1.000163,0.9859297
32,0.9994221,0.9857874
33,0.9994154,0.985645
34,0.9983966,0.98550254
35,0.9979494,0.9853603
36,0.99762374,0.98521787
37,0.9977663,0.98507565
38,0.99660033,0.9849333
39,0.9954416,0.984791
40,0.9959278,0.9846485
41,0.99621725,0.9845063
42,0.99712497,0.984364
43,0.9959641,0.98422164
44,0.9952156,0.98407936
45,0.9950301,0.98393697
46,0.9949274,0.9837946
47,0.99461526,0.9836523
48,0.9942396,0.98350996
49,0.9934633,0.9833646
50,0.99410367,0.9832134
51,0.993002,0.9830561
52,0.99137783,0.982893
53,0.9929805,0.9827239
54,0.9918115,0.9825487
55,0.99181336,0.9823677
56,0.99133104,0.9821806
57,0.9893797,0.98198766
58,0.9899872,0.9817887
59,0.98984975,0.9815838
60,0.9889253,0.98137283
61,0.9892023,0.9811649
62,0.98905736,0.9809688
63,0.98844147,0.9807845
64,0.9891355,0.9806122
65,0.9878108,0.98045164
66,0.9878141,0.9803031
67,0.9884968,0.98016626
68,0.98770595,0.9800413
69,0.9884849,0.97992533
70,0.9879065,0.9798153
71,0.98783666,0.97971106
72,0.9882676,0.979613
73,0.9874153,0.97952366
74,0.9879485,0.97944623
75,0.9860881,0.9793808
76,0.98746747,0.9793272
77,0.98700124,0.9792854
78,0.9869688,0.9792557
79,0.9869304,0.97923774
80,0.98760587,0.9792316
81,0.98735476,0.9792375
82,0.98634,0.9792552
83,0.98614097,0.97928494
84,0.98509854,0.9793264
85,0.9855868,0.97936803
86,0.98506576,0.9793978
87,0.9840865,0.97941566
88,0.984052,0.9794216
89,0.9835537,0.97941566
