,pred,true
0,0.9782093,0.98294944
1,0.9795988,0.98291737
2,0.980433,0.9828895
3,0.978734,0.9828663
4,0.9767046,0.9828554
5,0.9754209,0.982858
6,0.9751056,0.9828713
7,0.97459394,0.9828933
8,0.973845,0.9829213
9,0.9730058,0.9829505
10,0.97433,0.9829777
11,0.9751753,0.9830075
12,0.97490025,0.98304635
13,0.97420675,0.9830978
14,0.973028,0.98316383
15,0.97349817,0.9832454
16,0.9734382,0.9833419
17,0.9715666,0.98345
18,0.97137976,0.98356414
19,0.9705532,0.9836785
20,0.9725445,0.9837796
21,0.9706018,0.98385674
22,0.9701335,0.98391134
23,0.96845794,0.983946
24,0.9697276,0.98396415
25,0.96752834,0.9839696
26,0.9672703,0.9839696
27,0.9663097,0.9839696
28,0.9672845,0.9839697
29,0.9666659,0.9839697
30,0.96442825,0.98396975
31,0.9647932,0.98396975
32,0.96527815,0.98396975
33,0.9640296,0.98396987
34,0.96453947,0.98396987
35,0.96393967,0.9839699
36,0.96433336,0.9839699
37,0.96307653,0.9839699
38,0.96386576,0.98397
39,0.9634609,0.98397
40,0.9644353,0.9839701
41,0.9644103,0.9839701
42,0.9634872,0.9839701
43,0.9623029,0.98397017
44,0.96281403,0.98396397
45,0.9631138,0.98394316
46,0.964428,0.9839031
47,0.96315604,0.98383874
48,0.963402,0.98374397
49,0.9627018,0.98361254
50,0.96161956,0.9834445
51,0.96190315,0.9832427
52,0.96269685,0.9830114
53,0.9618409,0.9827597
54,0.95984775,0.98250264
55,0.9610699,0.9822481
56,0.95910996,0.98199534
57,0.9608504,0.98173857
58,0.9600689,0.98147374
59,0.95998335,0.9812017
60,0.9611319,0.9809206
61,0.96193886,0.9806215
62,0.96003133,0.9803116
63,0.9578826,0.98001146
64,0.9582386,0.9797232
65,0.9571965,0.979448
66,0.9577718,0.97918636
67,0.95736486,0.97892946
68,0.95922583,0.9786734
69,0.96096563,0.9784219
70,0.9605296,0.97817653
71,0.961308,0.9779306
72,0.96022636,0.9776811
73,0.96058035,0.9774268
74,0.9601919,0.97716236
75,0.9614213,0.9768849
76,0.96367455,0.97658986
77,0.9635861,0.9762767
78,0.96103525,0.9759307
79,0.95938176,0.9755404
80,0.95729476,0.9751072
81,0.9568944,0.9746321
82,0.9566603,0.9741192
83,0.95607185,0.97357273
84,0.95599765,0.97300214
85,0.95549154,0.9724183
86,0.955348,0.97182417
87,0.9555977,0.9712102
88,0.95467836,0.97057533
89,0.95008165,0.96991855
90,0.9501402,0.9692386
91,0.948184,0.96854186
92,0.9493045,0.96783847
93,0.9478431,0.96713305
94,0.9449031,0.9664262
95,0.94531995,0.9657267
96,0.94514257,0.96503973
97,0.9452221,0.96436673
98,0.94492406,0.96371144
99,0.94565886,0.9630761
100,0.94612247,0.9624621
101,0.94536066,0.96185714
102,0.9448475,0.96126246
103,0.94410735,0.96068174
