,pred,true
0,0.9926694,0.98219293
1,0.9929051,0.9822771
2,0.9922797,0.9823637
3,0.99152946,0.9824484
4,0.9907284,0.9825313
5,0.99094087,0.9826123
6,0.9910817,0.98269135
7,0.99004316,0.9827678
8,0.98913926,0.98284084
9,0.98901653,0.98291034
10,0.9895162,0.98297626
11,0.9887164,0.98303896
12,0.9889145,0.9830985
13,0.9888792,0.9831546
14,0.9886053,0.98320764
15,0.9883537,0.98325753
16,0.9883446,0.98330384
17,0.9889199,0.9833408
18,0.98816633,0.98335856
19,0.9881642,0.9833496
20,0.9891188,0.98330945
21,0.98859006,0.9832368
22,0.98869306,0.98313254
23,0.987884,0.982992
24,0.9872934,0.9828186
25,0.9881399,0.98262244
26,0.9878103,0.9824092
27,0.98644143,0.98217934
28,0.9870367,0.9819347
29,0.9870369,0.98167753
30,0.9865448,0.9814086
31,0.98603135,0.9811313
32,0.98648024,0.9808469
33,0.9853943,0.9805534
34,0.9855509,0.98025274
35,0.9848573,0.97994804
36,0.98491,0.97963613
37,0.9842759,0.9793088
38,0.9831376,0.9789667
39,0.9843649,0.9786119
40,0.98364323,0.97824603
41,0.9837758,0.977874
42,0.98345447,0.97750425
43,0.9837833,0.9771487
44,0.98368883,0.976814
45,0.98306274,0.97650665
46,0.9817929,0.9762313
47,0.98285204,0.97598743
48,0.9835813,0.9757672
49,0.98306304,0.9755632
50,0.98351836,0.97536945
51,0.9836294,0.975187
52,0.98490566,0.9750138
53,0.9839491,0.97484803
54,0.98328704,0.97469187
55,0.98399496,0.9745415
56,0.9842055,0.97439456
57,0.9848221,0.9742505
58,0.9846484,0.97410965
59,0.9853513,0.9739706
60,0.98465776,0.97383666
61,0.98456615,0.97371477
62,0.9842637,0.9736069
63,0.98521215,0.97351295
64,0.9856026,0.9734273
65,0.9852975,0.97335225
66,0.98623353,0.97327876
67,0.9855575,0.97319335
68,0.9857928,0.97310096
69,0.98621655,0.97299695
70,0.9861495,0.9728813
71,0.98583746,0.9727543
72,0.9857178,0.972616
73,0.9851952,0.9724658
74,0.9847916,0.9723063
75,0.984628,0.97213966
76,0.9845436,0.97196573
77,0.98428935,0.97178775
78,0.9838937,0.97160554
79,0.9832571,0.9714219
80,0.98306704,0.97123784
81,0.98225576,0.97104996
82,0.98098725,0.97086
83,0.9807277,0.97066814
84,0.98056656,0.97047186
85,0.98094493,0.97026664
86,0.9793963,0.9700518
87,0.978224,0.96983045
88,0.97799164,0.96960497
89,0.97737044,0.9693728
90,0.9770443,0.96914226
91,0.97649115,0.9689215
92,0.9766398,0.9687038
93,0.97587585,0.96849155
94,0.9760453,0.968281
95,0.9754241,0.9680793
96,0.97490406,0.9678941
97,0.9743511,0.96771693
98,0.9748652,0.96754414
99,0.97422814,0.9673764
100,0.9749522,0.96721286
101,0.97365254,0.9670493
102,0.9735518,0.96688557
103,0.9742539,0.96671677
104,0.9740507,0.96654195
105,0.9735535,0.966369
106,0.97361594,0.9661979
107,0.9734352,0.9660266
108,0.9733049,0.9658566
109,0.97272605,0.9656954
110,0.97320837,0.96554136
111,0.9731688,0.9653844
112,0.9722609,0.9652264
113,0.97274464,0.9650685
114,0.9731495,0.96490955
115,0.97315615,0.96475077
116,0.9715619,0.9646001
117,0.972614,0.96445626
118,0.97198486,0.9643175
119,0.9727524,0.9641762
120,0.9721343,0.9640263
121,0.9729875,0.96387523
122,0.9716875,0.9637248
123,0.97245866,0.963577
124,0.9719541,0.9634325
125,0.97210366,0.96329087
126,0.9716727,0.96314937
127,0.9716261,0.9630091
128,0.97194743,0.96287364
129,0.9708492,0.96274453
130,0.971471,0.9626179
131,0.9706583,0.9624877
132,0.9710967,0.96235627
133,0.97012687,0.9622262
134,0.97010726,0.96209574
135,0.96987695,0.96196795
136,0.9686292,0.96184415
137,0.9696045,0.9617221
138,0.96793604,0.9616057
139,0.9679597,0.9614935
140,0.967971,0.961376
141,0.96745414,0.9612572
142,0.9676056,0.96113855
143,0.9672403,0.96101904
144,0.9676294,0.96090204
145,0.9675889,0.9607835
146,0.9670364,0.9606626
147,0.9671569,0.9605408
148,0.9671405,0.960417
149,0.966908,0.9602928
150,0.966609,0.9601733
151,0.9665825,0.9600587
152,0.9664734,0.95994574
153,0.9655464,0.95982844
154,0.9662158,0.9597066
155,0.9658788,0.9595871
156,0.9657879,0.9594696
157,0.96561927,0.9593475
158,0.9655197,0.9592226
159,0.96537495,0.95909935
160,0.9654831,0.9589746
161,0.96488017,0.9588478
162,0.9643925,0.9587188
163,0.9650137,0.958585
164,0.9644738,0.9584458
165,0.9649174,0.95829946
166,0.9639804,0.9581458
167,0.96421623,0.9579862
168,0.96426266,0.9578185
169,0.9637237,0.9576462
170,0.96368617,0.95747155
171,0.9643118,0.9572908
172,0.9637436,0.95710295
173,0.9636597,0.95690995
174,0.9634244,0.95670956
175,0.9633522,0.9565008
176,0.96293545,0.9562857
177,0.9634206,0.9560549
178,0.96227413,0.9558079
179,0.9630227,0.9555393
180,0.96202666,0.9552576
181,0.9627468,0.9549845
182,0.96274996,0.9547127
183,0.9613655,0.954439
184,0.96087676,0.95416254
185,0.9612021,0.9538818
186,0.9600207,0.953599
187,0.95896006,0.9533241
188,0.9592599,0.9530627
189,0.9600422,0.9528098
190,0.96056193,0.9525616
191,0.95957595,0.9523193
192,0.9607381,0.95208174
193,0.9591537,0.95184875
194,0.9595831,0.9516198
195,0.9596178,0.95138615
196,0.9584268,0.9511493
197,0.95896626,0.950907
198,0.9594187,0.9506529
199,0.95943326,0.9503892
200,0.9593715,0.95011157
201,0.9592228,0.94983023
202,0.95763177,0.9495501
203,0.95577234,0.94928724
204,0.95718545,0.94904596
205,0.9583437,0.9488044
206,0.9592581,0.9485569
207,0.9582173,0.9482948
208,0.95789033,0.9480229
209,0.95833683,0.94774485
210,0.9573622,0.94745666
211,0.95757264,0.9471567
212,0.95624,0.9468457
213,0.95675325,0.9465259
214,0.9561348,0.9461995
215,0.9558913,0.9458745
216,0.95514506,0.9455517
