,pred,true
0,0.9855245,0.98463756
1,0.9865353,0.9846081
2,0.9852732,0.98458236
3,0.98523855,0.9845608
4,0.9838495,0.9845504
5,0.9840514,0.98455215
6,0.9835045,0.98456365
7,0.9824787,0.9845829
8,0.98221827,0.9846077
9,0.9833829,0.98463345
10,0.9836841,0.98465747
11,0.9835598,0.9846837
12,0.9810705,0.98471826
13,0.9832959,0.9847641
14,0.98191947,0.98482305
15,0.9831424,0.984896
16,0.9820244,0.98498243
17,0.983538,0.98507947
18,0.9830807,0.9851818
19,0.98351926,0.9852845
20,0.98374766,0.9853752
21,0.98344105,0.98544425
22,0.9831419,0.98549336
23,0.9822442,0.9855245
24,0.982776,0.98554087
25,0.98204017,0.98554564
26,0.98089904,0.9855458
27,0.9820551,0.9855458
28,0.982464,0.9855459
29,0.98084927,0.98554593
30,0.98039794,0.98554593
31,0.9804497,0.98554605
32,0.979043,0.9855461
33,0.9802931,0.9855461
34,0.9796125,0.9855461
35,0.9805371,0.9855462
36,0.98073053,0.9855463
37,0.9810212,0.9855463
38,0.980614,0.98554635
39,0.9820238,0.9855464
40,0.9826495,0.9855464
41,0.9808426,0.9855465
42,0.98034495,0.9855466
43,0.98213273,0.9855466
44,0.98154575,0.98554105
45,0.9818773,0.9855222
46,0.98217654,0.98548585
47,0.98172015,0.98542786
48,0.9814182,0.9853423
49,0.98125976,0.98522425
50,0.9805438,0.9850726
51,0.9807438,0.98489064
52,0.9806393,0.98468155
53,0.9813387,0.9844542
54,0.9809303,0.98422194
55,0.98036677,0.98399204
56,0.98087025,0.9837635
57,0.98102975,0.98353153
58,0.98055047,0.9832923
59,0.98072165,0.98304653
60,0.98117167,0.98279256
61,0.982224,0.9825223
62,0.9831112,0.9822423
63,0.982176,0.9819711
64,0.98091763,0.98171073
65,0.9820774,0.981462
66,0.98256236,0.98122567
67,0.9821835,0.98099357
68,0.9823019,0.9807622
69,0.98059434,0.9805351
70,0.9826438,0.98031354
71,0.9828852,0.98009133
72,0.9816022,0.97986585
73,0.98481274,0.9796354
74,0.9827013,0.9793961
75,0.9833171,0.9791449
76,0.98149824,0.978878
77,0.9824793,0.9785948
78,0.9814108,0.978282
79,0.98097277,0.97792953
80,0.9800439,0.9775383
81,0.9803799,0.97710943
82,0.97813004,0.97664595
83,0.9779189,0.9761527
84,0.9779199,0.97563744
85,0.9804816,0.9751103
86,0.9795513,0.9745736
87,0.97912484,0.97401905
88,0.9773903,0.9734456
89,0.9772479,0.9728524
90,0.97719926,0.97223824
91,0.9750708,0.97160894
92,0.9772331,0.97097355
93,0.97353655,0.97033626
94,0.9738694,0.9696977
95,0.9759399,0.96906585
96,0.9762113,0.9684453
97,0.97545236,0.967838
98,0.97442204,0.9672468
99,0.9740823,0.96667403
100,0.9720621,0.9661205
101,0.9711399,0.9655752
102,0.9697463,0.96503896
103,0.9688446,0.9645154
104,0.9691798,0.9640002
105,0.9683561,0.96348953
106,0.967458,0.96297836
107,0.96482563,0.9624683
108,0.9653018,0.96196175
109,0.96384233,0.96146184
110,0.961539,0.9609656
111,0.9599388,0.9604678
112,0.95876664,0.9599664
113,0.9574557,0.9594545
114,0.9564373,0.95892876
115,0.9547836,0.95838803
116,0.9541411,0.9578336
117,0.9529486,0.9572653
118,0.9507456,0.95668507
119,0.9510169,0.95609635
120,0.9520009,0.9555039
121,0.9491361,0.95491743
122,0.9477455,0.95434237
123,0.94819164,0.953777
124,0.946358,0.9532179
125,0.94548965,0.9526682
126,0.9451373,0.95212704
127,0.94313544,0.9515934
128,0.9430871,0.95107317
129,0.94253033,0.9505784
130,0.9407341,0.95011663
131,0.9383459,0.9496868
132,0.9396842,0.94928336
133,0.9367741,0.94889766
134,0.9335801,0.9485202
135,0.9308848,0.94814426
136,0.928257,0.9477703
137,0.9246998,0.94739693
138,0.9213601,0.9470258
139,0.9188563,0.9466626
140,0.9151221,0.94630766
141,0.9117353,0.94596624
142,0.9109263,0.9456441
143,0.90893126,0.94534165
144,0.90897846,0.94505954
145,0.90982276,0.94479483
146,0.9085892,0.9445422
147,0.90856,0.9443002
148,0.9078984,0.94406754
149,0.906843,0.94384193
150,0.9073658,0.9436242
151,0.9078515,0.9434131
152,0.90930325,0.9431903
153,0.91221076,0.9429591
154,0.9112826,0.94271654
155,0.913282,0.9424491
156,0.9131343,0.9421601
157,0.91206867,0.94183946
158,0.91117096,0.94149035
159,0.9100161,0.9411238
160,0.9073059,0.94074225
161,0.90711004,0.9403562
162,0.90588695,0.9399764
163,0.90574354,0.9396086
164,0.9028878,0.9392583
165,0.9027996,0.9389226
166,0.9016537,0.9385996
167,0.9019626,0.9382887
168,0.9006605,0.93797714
169,0.9004639,0.93765324
