Current,Voltage,Temperature,SOC,Profile
-0.000190588194527663,3.55522227287292,26.4335231781006,1.00000005109069,2
-0.000190588194527663,3.55491471290588,26.4335231781006,1.00000010269176,2
-0.000190588194527663,3.5546069145202597,26.4335231781006,1.000000153782,2
-0.000190588194527663,3.5546069145202597,26.5252628326416,1.00000020538361,2
-0.000190588194527663,3.55429911613464,26.389347076416,1.0000002564741899,2
-0.000190588194527663,3.55399131774902,26.389347076416,1.00000030756457,2
-2.75712204711454e-06,3.55399131774902,26.4199295043945,1.0000003334804202,2
-0.000190588194527663,3.55399131774902,26.4199295043945,1.00000035965319,2
-0.000378419266780838,3.5536835193633998,26.5252628326416,1.00000043592006,2
-0.000378419266780838,3.5533757209777797,26.494684219360398,1.00000053736583,2
-0.000190588194527663,3.55306792259216,26.4199295043945,1.00000061439169,2
-0.000190588194527663,3.55306792259216,26.494684219360398,1.00000066548325,2
-0.000190588194527663,3.55276012420654,26.3587627410889,1.00000071708333,2
-0.000378419266780838,3.5524523258209197,26.4505100250244,1.00000079411269,2
-0.000190588194527663,3.5524523258209197,26.5252628326416,1.00000087037888,2
-0.000190588194527663,3.5521445274352996,26.4199295043945,1.00000092146904,2
-0.000190588194527663,3.5518367290496804,26.389347076416,1.00000097255936,2
-0.000378419266780838,3.5518367290496804,26.314584732055696,1.0000010488259101,2
-0.000190588194527663,3.5515291690826403,26.4641036987305,1.00000112509284,2
-2.75712204711454e-06,3.55122137069702,26.389347076416,1.00000115100746,2
0.925440907478333,3.40718221664429,26.4505100250244,0.99987711155338,2
0.910790085792542,3.39640998840332,26.314584732055696,0.999630993708027,2
1.4759738445282,3.3000762462616002,26.4199295043945,0.9993110885485591,2
1.8029876947403,3.23482775688171,26.345169067382802,0.99887159454954,2
2.03664946556091,3.18435263633728,26.4505100250244,0.998356952848364,2
2.2507770061492898,3.13757061958313,26.4641036987305,0.9977822921809749,2
0.6140170097351071,3.37886691093445,26.4641036987305,0.9973983121050021,2
0.8959514498710629,3.33885598182678,26.494684219360398,0.9971938877326691,2
2.67959523200989,3.0569334030151403,26.5252628326416,0.9967098835118741,2
1.2663543224334701,3.25975775718689,26.314584732055696,0.9961803257558108,2
1.0231131315231299,3.2966907024383505,26.389347076416,0.9958703883837651,2
0.44290292263031,3.3853302001953103,26.389347076416,0.9956719328857451,2
-0.0830240920186043,3.4693529605865496,26.389347076416,0.995623697204842,2
-0.170553371310234,3.4868962764740004,26.37575340271,0.9956576861205941,2
-0.170553371310234,3.4902815818786603,26.372360229492198,0.9957038616516579,2
-0.12134163081646002,3.4853572845458998,26.4063358306885,0.995742985564499,2
-0.160786151885986,3.4933595657348597,26.314584732055696,0.9957808008017309,2
-1.1063277721405,3.6429383754730202,26.3587627410889,0.995952332560887,2
-0.6917846202850338,3.58846211433411,26.314584732055696,0.9961933410225821,2
0.17468014359474202,3.45673418045044,26.345169067382802,0.99626265084039,2
0.44290292263031,3.41118335723877,26.4199295043945,0.9961798738754991,2
0.45267012715339705,3.4059512615203897,26.4199295043945,0.9960598377990658,2
0.5847153663635251,3.38256025314331,26.389347076416,0.9959207885437359,2
1.15947842597961,3.28899645805359,26.4505100250244,0.9956846794634391,2
1.9389773607254,3.1597306728362997,26.300989151001,0.9952693812228721,2
2.1487846374511697,3.11541080474854,26.389347076416,0.99471599093917,2
1.9784219264984098,3.13233852386475,26.300989151001,0.994157284819268,2
0.5214163064956671,3.35332155227661,26.4369201660156,0.993822223067496,2
0.0537169277667999,3.42903423309326,26.345169067382802,0.9937451313608371,2
