Current,Voltage,Temperature,SOC,Profile
-0.000190588194527663,3.55429911613464,25.9679012298584,1.0000000511112,1
-0.000190588194527663,3.55399131774902,26.0732746124268,1.00000010273123,1
-0.000378419266780838,3.55399131774902,25.998489379882802,1.00000017904434,1
-0.000190588194527663,3.5536835193633998,26.042688369751,1.00000025608537,1
-0.000190588194527663,3.5533757209777797,26.042688369751,1.00000030719626,1
-0.000190588194527663,3.5533757209777797,26.1480560302734,1.00000035831037,1
-0.000190588194527663,3.55306792259216,25.998489379882802,1.00000040942379,1
-2.75712204711454e-06,3.55276012420654,26.0732746124268,1.00000043560519,1
-0.000190588194527663,3.55276012420654,26.0732746124268,1.00000046153195,1
-0.000190588194527663,3.5521445274352996,26.042688369751,1.0000005126429499,1
-0.000378419266780838,3.5524523258209197,26.0732746124268,1.0000005889425798,1
-0.000190588194527663,3.5521445274352996,25.9679012298584,1.00000066599748,1
-0.000378419266780838,3.5521445274352996,26.0732746124268,1.0000007422959598,1
-0.000190588194527663,3.5515291690826403,26.0732746124268,1.0000008185932099,1
-0.000190588194527663,3.55122137069702,26.0732746124268,1.00000086970725,1
-0.000190588194527663,3.5509135723114,25.998489379882802,1.00000092132546,1
0.480656951665878,3.47612404823303,26.0732746124268,0.999936496080252,1
0.48084479570388794,3.4693529605865496,26.042688369751,0.9998062809804309,1
0.480656951665878,3.46442842483521,26.042688369751,0.999676077345269,1
0.48084479570388794,3.4601197242736803,26.0732746124268,0.9995471519947621,1
0.480656951665878,3.4561185836792006,26.0732746124268,0.999418219298933,1
0.480656951665878,3.45273303985596,25.9679012298584,0.999289316704539,1
0.480656951665878,3.44903969764709,25.998489379882802,0.999159132155174,1
0.480656951665878,3.4459619522094704,26.0732746124268,0.9990302303547131,1
0.480656951665878,3.44288420677185,25.9679012298584,0.998901308457804,1
0.480656951665878,3.43980646133423,25.998489379882802,0.9987711418215699,1
0.480656951665878,3.43703651428223,25.998489379882802,0.998642240715801,1
0.48084479570388794,3.4342665672302206,25.998489379882802,0.9985133154645559,1
0.48084479570388794,3.4314966201782204,25.9679012298584,0.998383078251125,1
0.480656951665878,3.42903423309326,25.9679012298584,0.9982541484338691,1
0.48084479570388794,3.42657208442688,25.9679012298584,0.9981252203536809,1
0.48084479570388794,3.4241099357605,25.998489379882802,0.9979949855229829,1
0.480656951665878,3.4219555854797403,25.998489379882802,0.9978660608176741,1
0.480656951665878,3.4194931983947794,26.042688369751,0.9977358724475021,1
0.480656951665878,3.41703104972839,25.9679012298584,0.997605693009086,1
0.48084479570388794,3.41518449783325,25.998489379882802,0.9974767648296371,1
