Current,Voltage,Temperature,SOC,Profile
-0.000190588194527663,3.55553007125854,25.7182235717773,1.00000005126484,3
-2.75712204711454e-06,3.55522227287292,25.5074996948242,1.00000007726671,3
-0.000190588194527663,3.55491471290588,25.538049697876,1.00000010326856,3
-0.000378419266780838,3.55491471290588,25.582317352294897,1.00000017979105,3
-0.000190588194527663,3.5546069145202597,25.538049697876,1.00000025631361,3
-0.000190588194527663,3.55429911613464,25.5074996948242,1.00000030757629,3
0.00131206039804965,3.55399131774902,25.657133102417003,1.00000015675458,3
0.00732265459373593,3.5524523258209197,25.538049697876,0.9999989955274481,3
0.009576627984642979,3.5521445274352996,25.582317352294897,0.9999967228309229,3
0.0199073366820812,3.5496823787689196,25.538049697876,0.999992757689082,3
0.39387899637222296,3.4865884780883802,25.612869262695302,0.999937109226894,3
1.64107728004456,3.27299213409424,25.657133102417003,0.9996607051117801,3
2.04021835327148,3.19266247749329,25.582317352294897,0.9991656277822859,3
-0.0497779920697212,3.4998228549957298,25.432676315307603,0.9988952683216851,3
1.51654529571533,3.27268433570862,25.657133102417003,0.9986980101961941,3
1.5174844264984098,3.2560644149780296,25.582317352294897,0.9982899821633929,3
1.9686547517776498,3.17358040809631,25.538049697876,0.9978211498174641,3
1.31124591827393,3.2708375453948997,25.582317352294897,0.9973800533933349,3
1.1765711307525601,3.28745746612549,25.6876792907715,0.9970454772557479,3
1.24400246143341,3.2720687389373797,25.6876792907715,0.9967166938687522,3
1.06556296348572,3.2963829040527304,25.476951599121104,0.996406092200778,3
1.6266143321991,3.20128035545349,25.5074996948242,0.996044034039193,3
0.494180798530579,3.3711724281311,25.582317352294897,0.9957588183561991,3
-0.0877198651432991,3.46504402160645,25.612869262695302,0.995703610007656,3
-0.0879077017307281,3.46996855735779,25.582317352294897,0.995727229190135,3
-0.365897685289383,3.51551938056946,25.612869262695302,0.995788259207793,3
-0.13918557763099698,3.48566508293152,25.5074996948242,0.9958561850952751,3
-0.0835875868797302,3.47797060012817,25.612869262695302,0.995886144790528,3
0.18482302129268602,3.4373443126678502,25.582317352294897,0.995872530232187,3
0.6463239789009089,3.36532473564148,25.582317352294897,0.9957607542020509,3
-0.0120239453390241,3.46227407455444,25.5074996948242,0.9956754495408249,3
0.18839180469512898,3.4339587688446005,25.582317352294897,0.995651494452567,3
-0.335469037294388,3.51490378379822,25.657133102417003,0.995671274545425,3
-0.585096538066864,3.55799245834351,25.582317352294897,0.995795077760369,3
-0.566876947879791,3.56014680862427,25.5686016082764,0.995950000437987,3
-0.522548794746399,3.5567612648010294,25.582317352294897,0.9960965111826229,3
