date,Current,Voltage,Temperature,SOC
00:00:00,-0.000190588194527663,3.55429911613464,25.9679012298584,1.0000000511112
00:00:01,-0.000190588194527663,3.55399131774902,26.0732746124268,1.00000010273123
00:00:02,-0.000378419266780838,3.55399131774902,25.998489379882802,1.00000017904434
00:00:03,-0.000190588194527663,3.5536835193634,26.042688369751,1.00000025608537
00:00:04,-0.000190588194527663,3.55337572097778,26.042688369751,1.00000030719626
00:00:05,-0.000190588194527663,3.55337572097778,26.1480560302734,1.00000035831037
00:00:06,-0.000190588194527663,3.55306792259216,25.998489379882802,1.00000040942379
00:00:07,-2.75712204711454e-06,3.55276012420654,26.0732746124268,1.00000043560519
00:00:08,-0.000190588194527663,3.55276012420654,26.0732746124268,1.00000046153195
00:00:09,-0.000190588194527663,3.5521445274353,26.042688369751,1.00000051264295
00:00:10,-0.000378419266780838,3.55245232582092,26.0732746124268,1.0000005889425798
00:00:11,-0.000190588194527663,3.5521445274353,25.9679012298584,1.00000066599748
00:00:12,-0.000378419266780838,3.5521445274353,26.0732746124268,1.0000007422959598
00:00:13,-0.000190588194527663,3.5515291690826403,26.0732746124268,1.00000081859321
00:00:14,-0.000190588194527663,3.55122137069702,26.0732746124268,1.00000086970725
00:00:15,-0.000190588194527663,3.5509135723114,25.998489379882802,1.00000092132546
00:00:16,0.480656951665878,3.47612404823303,26.0732746124268,0.999936496080252
00:00:17,0.480844795703888,3.4693529605865496,26.042688369751,0.9998062809804308
00:00:18,0.480656951665878,3.46442842483521,26.042688369751,0.999676077345269
00:00:19,0.480844795703888,3.4601197242736803,26.0732746124268,0.999547151994762
00:00:20,0.480656951665878,3.456118583679201,26.0732746124268,0.999418219298933
00:00:21,0.480656951665878,3.45273303985596,25.9679012298584,0.999289316704539
00:00:22,0.480656951665878,3.44903969764709,25.998489379882802,0.999159132155174
00:00:23,0.480656951665878,3.4459619522094704,26.0732746124268,0.9990302303547132
00:00:24,0.480656951665878,3.44288420677185,25.9679012298584,0.998901308457804
00:00:25,0.480656951665878,3.43980646133423,25.998489379882802,0.99877114182157
00:00:26,0.480656951665878,3.43703651428223,25.998489379882802,0.998642240715801
00:00:27,0.480844795703888,3.4342665672302206,25.998489379882802,0.998513315464556
00:00:28,0.480844795703888,3.4314966201782204,25.9679012298584,0.998383078251125
00:00:29,0.480656951665878,3.42903423309326,25.9679012298584,0.9982541484338692
00:00:30,0.480844795703888,3.42657208442688,25.9679012298584,0.9981252203536808
00:00:31,0.480844795703888,3.4241099357605,25.998489379882802,0.9979949855229828
00:00:32,0.480656951665878,3.4219555854797403,25.998489379882802,0.997866060817674
00:00:33,0.480656951665878,3.4194931983947794,26.042688369751,0.997735872447502
00:00:34,0.480656951665878,3.41703104972839,25.9679012298584,0.997605693009086
00:00:35,0.480844795703888,3.41518449783325,25.998489379882802,0.9974767648296372
00:00:36,0.480844795703888,3.41302990913391,25.998489379882802,0.997347808434046
00:00:37,0.480656951665878,3.41118335723877,25.998489379882802,0.9972188837287372
00:00:38,0.480469137430191,3.4090290069580096,25.998489379882802,0.997090007409802
00:00:39,0.480656951665878,3.40718221664429,26.0290832519531,0.996959844772516
00:00:40,0.480469137430191,3.405335664749149,25.998489379882802,0.9968297005905842
00:00:41,0.480844795703888,3.4031810760498,25.998489379882802,0.996700782957072
00:00:42,0.480844795703888,3.40133452415466,25.998489379882802,0.9965718302845
00:00:43,0.480656951665878,3.3997955322265603,26.0290832519531,0.9964416198003208
00:00:44,0.962068021297455,3.32254385948181,25.998489379882802,0.996248163374107
