,pred,true
0,0.9796975,0.9843025
1,0.9791127,0.9842724
2,0.9786797,0.98424596
3,0.9772165,0.9842239
4,0.9764404,0.9842133
5,0.9772046,0.98421496
6,0.9760944,0.98422664
7,0.9758713,0.98424625
8,0.97407216,0.9842715
9,0.9736874,0.98429793
10,0.97352415,0.98432237
11,0.97391504,0.9843492
12,0.9740851,0.98438436
13,0.9720216,0.9844312
14,0.97071457,0.9844916
15,0.97244817,0.9845662
16,0.971631,0.9846546
17,0.97317123,0.9847538
18,0.9726314,0.9848585
19,0.97507876,0.9849634
20,0.9740209,0.9850562
21,0.97436756,0.9851269
22,0.9769428,0.9851772
23,0.9756196,0.985209
24,0.9754093,0.9852256
25,0.9770541,0.9852306
26,0.97719294,0.9852307
27,0.97504395,0.9852307
28,0.97679824,0.98523074
29,0.98006576,0.98523086
30,0.97884625,0.9852309
31,0.9777422,0.985231
32,0.9774751,0.9852311
33,0.9769652,0.98523116
34,0.97749287,0.9852312
35,0.97744054,0.98523134
36,0.97828645,0.98523134
37,0.9786348,0.9852314
38,0.97889596,0.98523146
39,0.9795342,0.9852316
40,0.97982866,0.9852316
41,0.9796074,0.9852317
42,0.9791224,0.9852317
43,0.97934484,0.9852317
44,0.97963876,0.98522615
45,0.97956544,0.9852071
46,0.97966075,0.9851702
47,0.97954065,0.98511124
48,0.9796214,0.98502445
49,0.97929996,0.98490435
50,0.9793404,0.9847501
51,0.9799228,0.9845651
52,0.98008937,0.98435277
53,0.979495,0.984122
54,0.97947794,0.9838858
55,0.97963953,0.9836524
56,0.97844845,0.9834203
57,0.9781153,0.98318464
58,0.97942704,0.9829416
59,0.9792628,0.9826918
60,0.9793093,0.9824338
61,0.97995996,0.98215914
62,0.98073214,0.9818743
63,0.98049635,0.9815987
64,0.98074573,0.98133403
65,0.98022556,0.9810814
66,0.980997,0.98084116
67,0.9803312,0.9806053
68,0.98093337,0.9803701
69,0.9802887,0.98013926
70,0.97981405,0.9799141
71,0.98153037,0.97968835
72,0.9787259,0.9794591
73,0.98083,0.9792254
74,0.98133534,0.97898215
75,0.98136806,0.9787264
76,0.9815464,0.9784544
77,0.9810315,0.9781661
78,0.97998816,0.9778476
79,0.97856694,0.97748893
80,0.9778704,0.977091
81,0.9781456,0.9766547
82,0.97650355,0.9761836
83,0.97746444,0.97568196
84,0.97769946,0.9751579
85,0.9772218,0.9746218
86,0.9769152,0.97407603
87,0.97648233,0.973512
88,0.9756708,0.97292876
89,0.97405416,0.9723255
90,0.9735643,0.9717007
91,0.97239774,0.9710606
92,0.97290415,0.97041446
93,0.9717458,0.9697663
94,0.9702396,0.9691166
95,0.9709427,0.9684736
96,0.970839,0.96784186
97,0.9701373,0.9672232
98,0.9690773,0.96662146
99,0.96860814,0.9660385
100,0.9669819,0.9654751
101,0.96440107,0.96491987
102,0.96393603,0.9643738
103,0.9629812,0.9638405
104,0.96278286,0.9633153
105,0.96143895,0.9627946
106,0.9615009,0.9622731
107,0.9591212,0.96175236
108,0.95778555,0.9612351
109,0.9546009,0.9607249
110,0.95356655,0.96021795
111,0.9522098,0.95970964
112,0.9497306,0.9591975
113,0.9477424,0.9586747
114,0.94540644,0.9581377
115,0.9441716,0.95758516
116,0.9426332,0.9570184
117,0.9408687,0.95643693
118,0.93921703,0.9558436
119,0.93938905,0.9552416
120,0.9390931,0.9546361
121,0.93708867,0.95403653
122,0.9368398,0.9534487
123,0.93345904,0.95287055
124,0.93378896,0.95229894
125,0.93114,0.95173675
126,0.9291933,0.951183
127,0.92819625,0.95063686
128,0.9268351,0.95010424
129,0.92529315,0.94959766
130,0.9241201,0.9491248
131,0.9230633,0.948685
132,0.9240553,0.948272
133,0.9194247,0.9478771
134,0.9162669,0.9474905
135,0.9125684,0.9471058
136,0.9072046,0.9467228
137,0.9067356,0.9463405
138,0.90126294,0.94596004
139,0.89730436,0.9455881
140,0.893182,0.9452247
141,0.88862085,0.94487524
142,0.886538,0.94454545
143,0.8854024,0.9442358
144,0.8853181,0.9439451
145,0.88357395,0.9436706
146,0.8841861,0.94339925
147,0.8836469,0.94312984
148,0.8805135,0.94286996
149,0.8821494,0.9426171
150,0.8824417,0.9423725
151,0.8827048,0.9421325
152,0.8836859,0.94189405
153,0.8844635,0.9416397
154,0.8853838,0.94137406
