,pred,true
0,0.9929858,0.98203653
1,0.9913114,0.9821215
2,0.98949337,0.98220897
3,0.9902329,0.9822945
4,0.98985714,0.98237824
5,0.98867697,0.98246
6,0.98684376,0.9825399
7,0.9866522,0.9826171
8,0.9857716,0.9826908
9,0.9864394,0.9827609
10,0.98560435,0.9828276
11,0.986074,0.9828909
12,0.98407143,0.982951
13,0.985573,0.9830077
14,0.98475075,0.98306125
15,0.98468643,0.9831117
16,0.9841242,0.9831584
17,0.9851797,0.9831958
18,0.985286,0.9832136
19,0.98381776,0.9832046
20,0.984042,0.98316383
21,0.9828673,0.9830907
22,0.983349,0.9829855
23,0.9834036,0.9828439
24,0.9842217,0.98266894
25,0.98333484,0.98247117
26,0.98322994,0.9822561
27,0.983206,0.98202395
28,0.9824751,0.98177737
29,0.9819862,0.9815178
30,0.98108894,0.98124665
31,0.98181945,0.98096675
32,0.9809627,0.9806798
33,0.9801491,0.9803837
34,0.98074627,0.98008037
35,0.97951126,0.97977304
36,0.979043,0.97945833
37,0.9774992,0.97912794
38,0.9777181,0.97878283
39,0.9785495,0.9784247
40,0.97791785,0.97805554
41,0.9788541,0.9776802
42,0.9790414,0.97730726
43,0.98096424,0.97694856
44,0.97948843,0.9766111
45,0.97953945,0.976301
46,0.97964215,0.9760234
47,0.980807,0.9757772
48,0.98157567,0.97555494
49,0.98195076,0.9753491
50,0.98177534,0.9751537
51,0.9825623,0.9749697
52,0.9824977,0.97479504
53,0.982451,0.97462773
54,0.98193806,0.9744701
55,0.98238784,0.9743185
56,0.9834094,0.9741702
57,0.98284835,0.9740248
58,0.9832513,0.9738825
59,0.98366624,0.9737422
60,0.9838945,0.973607
61,0.98387283,0.97348404
62,0.9838099,0.97337526
63,0.98238105,0.97328043
64,0.982999,0.9731939
65,0.9821406,0.9731181
66,0.9829275,0.973044
67,0.9821536,0.9729577
68,0.9820068,0.97286445
69,0.9801257,0.97275966
70,0.9796793,0.9726431
71,0.9796106,0.97251505
72,0.9804902,0.9723756
73,0.9800958,0.97222406
74,0.9793456,0.97206306
75,0.9794168,0.97189504
76,0.9790508,0.97171944
77,0.9788545,0.9715398
78,0.97831386,0.9713559
79,0.97830796,0.9711706
80,0.9777568,0.9709849
81,0.9771888,0.97079533
82,0.9772172,0.9706037
83,0.9765336,0.97041017
84,0.975233,0.97021216
85,0.9741275,0.9700051
86,0.9728232,0.96978635
87,0.97084856,0.9695589
88,0.96923923,0.96932715
89,0.9688201,0.9690888
90,0.9645276,0.968852
91,0.9649022,0.96862346
92,0.96472406,0.9684
93,0.9653556,0.9681835
94,0.9658189,0.9679745
95,0.96484715,0.9677798
96,0.96579146,0.96759415
97,0.96580523,0.9674131
98,0.9661078,0.96724015
99,0.96355575,0.9670703
100,0.96461296,0.966903
101,0.96261644,0.96674055
102,0.9629163,0.9665788
103,0.963701,0.9664171
104,0.96425277,0.966254
105,0.9636395,0.96609265
106,0.96346164,0.9659322
107,0.96285653,0.96577066
108,0.96313304,0.9656103
109,0.96309185,0.96545887
110,0.9626004,0.9653168
111,0.9624958,0.96517366
112,0.96226007,0.96502966
113,0.9635112,0.96488553
114,0.96304464,0.9647406
115,0.96354085,0.96459717
116,0.96264505,0.9644601
117,0.962087,0.9643281
118,0.96310455,0.96419555
119,0.962843,0.96405524
120,0.9619252,0.9639136
121,0.96225315,0.96377444
122,0.96326905,0.96363217
123,0.9620378,0.9634948
124,0.9608944,0.9633624
125,0.9601725,0.96322805
126,0.9602607,0.9630928
127,0.9591501,0.96295404
128,0.9586113,0.9628153
129,0.95753765,0.96268296
130,0.9589301,0.962554
131,0.9605594,0.96242255
132,0.95889944,0.9622898
133,0.95939225,0.9621587
134,0.95772773,0.9620269
135,0.95870256,0.96189815
136,0.9546699,0.96177334
137,0.9571354,0.96165043
138,0.9564004,0.96153325
139,0.96030354,0.96142024
140,0.9609628,0.9613018
141,0.95688814,0.96118206
142,0.95342594,0.96106243
143,0.9536783,0.96094203
144,0.95537144,0.9608241
145,0.95703363,0.96070474
146,0.9581416,0.9605829
147,0.9587021,0.9604601
148,0.9584384,0.96033525
149,0.9586003,0.96021
150,0.9578352,0.9600895
151,0.95816725,0.9599738
152,0.9582713,0.9598599
153,0.95703775,0.9597416
154,0.9575553,0.95961875
155,0.9564607,0.9594981
156,0.95730466,0.9593797
157,0.95744735,0.9592564
158,0.9565413,0.9591303
159,0.9585883,0.95900583
160,0.9574516,0.95887977
161,0.95839596,0.9587517
162,0.9588005,0.9586215
163,0.9571968,0.9584863
164,0.9573069,0.9583456
165,0.9562474,0.9581978
166,0.957722,0.9580426
167,0.958358,0.9578814
168,0.95730406,0.957712
169,0.9568432,0.9575379
170,0.957916,0.9573614
171,0.9588054,0.9571788
172,0.9589486,0.956989
173,0.9596267,0.95679426
174,0.95798,0.9565918
175,0.9582927,0.956381
176,0.957743,0.9561638
177,0.95738286,0.9559307
178,0.95713764,0.9556811
179,0.9564004,0.9554095
180,0.9566286,0.9551247
181,0.9577096,0.9548486
182,0.95807904,0.9545738
183,0.95703524,0.95429724
184,0.9573546,0.95401764
185,0.9591312,0.95373374
186,0.95858127,0.95344764
187,0.9573253,0.95316964
188,0.95914763,0.9529055
189,0.95920134,0.95264983
190,0.96049386,0.95239884
191,0.9591132,0.95215386
192,0.95938283,0.95191365
193,0.9574724,0.9516781
194,0.957331,0.9514466
195,0.9580536,0.95121044
196,0.95702106,0.95097107
197,0.95691633,0.9507261
198,0.9577255,0.9504693
199,0.9560302,0.95020247
200,0.954741,0.94992185
201,0.955409,0.9496376
202,0.95602536,0.94935465
203,0.95284027,0.94908947
204,0.95226794,0.9488461
205,0.9529353,0.94860226
206,0.9528928,0.94835275
207,0.95147777,0.94808817
208,0.9516666,0.947814
209,0.9498361,0.9475334
210,0.94947773,0.9472427
211,0.9490988,0.9469401
212,0.9481017,0.94662637
213,0.9490717,0.94630355
214,0.9467122,0.9459742
215,0.94784075,0.9456462
216,0.94854665,0.9453203
217,0.94718474,0.94499546
218,0.94642514,0.94467515
219,0.9467438,0.94436735
220,0.9459947,0.94407684
221,0.9461804,0.9438068
222,0.9438885,0.9435629
223,0.9440926,0.94334435
224,0.9423005,0.94315666
225,0.942436,0.9430004
226,0.94205815,0.94286233
227,0.9408576,0.9427293
228,0.943866,0.9425904
229,0.9430945,0.9424436
230,0.94291574,0.9423004
231,0.9407706,0.9421673
232,0.9396079,0.94203955
233,0.93891054,0.9419174
234,0.9393136,0.94180256
235,0.9393666,0.9416935
236,0.9391815,0.94159013
237,0.9367736,0.9414959
238,0.93758315,0.9414082
239,0.93851584,0.94132304
240,0.9395569,0.941243
241,0.93826485,0.9411683
242,0.93806046,0.9410952
243,0.9386802,0.9410178
244,0.93696517,0.94092894
245,0.93684053,0.9408302
246,0.934797,0.94072086
247,0.93635625,0.9405958
248,0.93518096,0.94045085
249,0.93380004,0.940289
250,0.935497,0.940121
251,0.9331562,0.9399478
252,0.93418765,0.93976545
253,0.93337125,0.9395824
254,0.9315955,0.93939704
255,0.9309225,0.93921155
256,0.9285489,0.93903285
257,0.92844266,0.93885684
258,0.92539674,0.93867975
259,0.9259162,0.93850106
260,0.92632675,0.93831825
261,0.92623305,0.9381333
262,0.92372066,0.93794847
263,0.9245763,0.93775874
264,0.92460316,0.9375665
265,0.9254059,0.93737096
266,0.9243188,0.9371684
267,0.92375803,0.9369662
268,0.9224016,0.9367716
269,0.9211976,0.93657464
270,0.9213703,0.936374
271,0.9231499,0.9361806
272,0.9220341,0.9359922
273,0.92214376,0.9358042
274,0.9195795,0.93561727
275,0.9163851,0.9354334
276,0.9138169,0.93524885
277,0.9152014,0.935061
278,0.9126833,0.93487614
279,0.9106209,0.9346962
280,0.9101298,0.9345158
281,0.9120173,0.93433577
282,0.9085824,0.934159
283,0.9075901,0.9339878
284,0.9084248,0.93382007
285,0.9088418,0.9336452
286,0.910484,0.9334641
287,0.9092412,0.9332833
288,0.90913314,0.9330986
289,0.91049844,0.93291116
290,0.9103758,0.93272597
291,0.9126897,0.93253994
292,0.9113126,0.9323451
293,0.91286725,0.932146
294,0.91010815,0.93194485
295,0.907811,0.93174285
296,0.9092781,0.93154955
297,0.90830183,0.931367
298,0.9101944,0.9311924
299,0.9164551,0.9310201
300,0.91561174,0.9308496
301,0.9156663,0.93068403
302,0.91586894,0.9305168
303,0.914432,0.9303482
304,0.91264343,0.9301831
305,0.91313714,0.9300248
306,0.91185933,0.92987543
307,0.91258836,0.9297293
308,0.9123458,0.9295859
309,0.91344357,0.9294484
310,0.9110799,0.9293192
311,0.91038007,0.92919546
312,0.9085334,0.9290722
313,0.9095498,0.9289482
314,0.908758,0.9288242
315,0.909225,0.9287022
316,0.9115645,0.9285881
317,0.90948147,0.928485
318,0.91319066,0.9283886
319,0.91133946,0.928292
320,0.90388554,0.92818946
321,0.9119434,0.92808276
322,0.9049773,0.92797226
323,0.9072239,0.9278624
324,0.9023312,0.927767
325,0.9055278,0.92767906
326,0.9102159,0.92759687
327,0.9035987,0.927522
328,0.9088385,0.92744565
329,0.909307,0.9273672
330,0.90899634,0.92728406
331,0.91042477,0.92719597
332,0.9075404,0.9271043
333,0.91033477,0.92701197
334,0.90933853,0.92691755
335,0.908035,0.92681915
336,0.9066047,0.9267187
337,0.90831214,0.92662096
338,0.9068475,0.9265247
339,0.9060929,0.92642325
340,0.90481186,0.9263193
341,0.9040363,0.92621183
342,0.90186185,0.9261034
343,0.902972,0.9259954
344,0.90459347,0.9258849
345,0.9042215,0.9257713
346,0.90214354,0.92565674
347,0.9029924,0.925545
348,0.90055007,0.9254289
349,0.9014895,0.92531365
350,0.90130025,0.92520255
351,0.90239716,0.9250946
352,0.9012437,0.9249949
353,0.9016574,0.92490286
354,0.9011064,0.9248205
355,0.9023065,0.92475003
356,0.90115434,0.9246891
357,0.90137976,0.92463654
358,0.89946795,0.92459273
359,0.9014856,0.92456007
360,0.8990411,0.92454195
361,0.89795905,0.924535
362,0.8968069,0.9245363
363,0.89854366,0.92455083
364,0.8951509,0.9245772
365,0.898505,0.9246147
366,0.89672756,0.92465955
367,0.8981352,0.9247109
368,0.8962162,0.9247717
369,0.89747477,0.92484146
370,0.89600587,0.9249174
371,0.89854145,0.9249947
372,0.8939603,0.92507166
373,0.9004221,0.92514586
374,0.8981095,0.9252181
375,0.8982441,0.92528766
376,0.8956315,0.925354
377,0.8983664,0.9254177
378,0.8964935,0.92547697
379,0.8983753,0.92553073
380,0.89687556,0.92558056
381,0.8979799,0.92562276
382,0.8967619,0.9256491
383,0.89853925,0.9256527
384,0.89769393,0.92563033
385,0.8986361,0.92558604
386,0.8959326,0.92553043
387,0.89750844,0.9254699
388,0.8977172,0.9254047
389,0.90035254,0.92533606
390,0.8988516,0.9252688
391,0.9019973,0.9252043
392,0.8978688,0.9251401
393,0.9020069,0.9250744
394,0.8972578,0.92500407
395,0.8990714,0.9249243
396,0.89913684,0.9248311
397,0.8999212,0.92472094
398,0.8993427,0.9245948
399,0.8992014,0.9244577
400,0.89775056,0.9243167
401,0.8976142,0.92417735
402,0.89666873,0.92404157
403,0.89866,0.92390966
404,0.8973341,0.923783
405,0.8969138,0.92366505
406,0.89724773,0.9235606
407,0.8976186,0.9234732
408,0.8979223,0.9234047
409,0.8986873,0.92335206
410,0.8980548,0.92330486
411,0.89907104,0.9232507
412,0.89882725,0.9231823
413,0.8988476,0.92309517
414,0.89621705,0.9229858
415,0.8947909,0.92285824
416,0.89359313,0.9227224
417,0.8927512,0.9225854
418,0.89206123,0.92245436
419,0.89233375,0.92233616
420,0.89093024,0.92223555
421,0.8928476,0.9221549
422,0.8915324,0.9220924
423,0.89341855,0.92204124
424,0.8911492,0.9219944
425,0.8894431,0.9219416
426,0.88716316,0.921875
427,0.8863647,0.92179185
428,0.8878341,0.9216903
429,0.8826723,0.92156863
430,0.88402295,0.9214267
431,0.88248974,0.9212741
432,0.8805087,0.9211235
433,0.8815207,0.92097783
434,0.8800526,0.9208396
435,0.8823419,0.92071277
436,0.88159657,0.9206004
437,0.8827646,0.9205055
438,0.88332254,0.92042947
439,0.8816747,0.9203677
440,0.8811757,0.9203119
441,0.880647,0.9202571
442,0.882157,0.92020017
443,0.88434523,0.9201396
444,0.882456,0.9200751
445,0.8859424,0.9200073
446,0.8852512,0.9199376
447,0.88704413,0.9198639
448,0.8886555,0.91977984
449,0.8912022,0.9196827
450,0.8908046,0.9195755
451,0.8914938,0.9194606
452,0.89122933,0.9193302
453,0.89109707,0.9191885
454,0.892291,0.9190466
455,0.8935921,0.918886
