,pred,true
0,1.000924,0.9828902
1,1.0003413,0.9829731
2,1.0003843,0.9830583
3,0.9991207,0.98314166
4,1.0004705,0.98322326
5,1.0013633,0.9833029
6,1.0014973,0.98338073
7,1.0005499,0.9834559
8,0.9995105,0.98352784
9,1.0014362,0.98359615
10,0.9995613,0.9836612
11,0.99948025,0.98372287
12,1.000492,0.9837816
13,1.0000814,0.9838368
14,0.99993664,0.98388904
15,0.9992919,0.9839382
16,0.9991285,0.9839838
17,0.9997346,0.98402005
18,1.0000608,0.9840376
19,0.99947435,0.98402864
20,0.9986741,0.98398876
21,0.9995882,0.9839172
22,0.99894327,0.98381406
23,0.99868727,0.9836755
24,0.99902326,0.98350453
25,0.99813485,0.98331136
26,0.99814415,0.98310137
27,0.99727136,0.9828747
28,0.99805623,0.98263377
29,0.9965892,0.9823804
30,0.9974218,0.98211545
31,0.99537295,0.9818423
32,0.99579144,0.98156214
33,0.9965194,0.9812732
34,0.9944067,0.980977
35,0.9948477,0.98067695
36,0.9940152,0.9803696
37,0.99300164,0.9800472
38,0.992332,0.9797103
39,0.99265957,0.97936076
40,0.99289066,0.9790005
41,0.99296045,0.97863406
42,0.993525,0.9782699
43,0.99345857,0.97791976
44,0.9945424,0.9775904
45,0.9930115,0.97728777
46,0.9926087,0.9770169
47,0.99534273,0.9767769
48,0.9951653,0.97656006
49,0.9946076,0.97635907
50,0.9938183,0.97616816
51,0.99270123,0.9759884
52,0.9930689,0.97581786
53,0.9937653,0.97565454
54,0.99396515,0.9755006
55,0.9933364,0.97535247
56,0.99338764,0.9752076
57,0.99340343,0.9750655
58,0.99297816,0.97492653
59,0.9933393,0.97478944
60,0.99312276,0.97465736
61,0.9925119,0.97453713
62,0.99093914,0.97443086
63,0.9917975,0.97433823
64,0.9914835,0.9742535
65,0.9919967,0.97417945
66,0.9927775,0.974107
67,0.99273235,0.9740227
68,0.9914859,0.97393155
69,0.991543,0.9738288
70,0.9905874,0.97371477
71,0.99031574,0.9735895
72,0.98901033,0.9734531
73,0.98891574,0.9733049
74,0.9887721,0.9731477
75,0.98926944,0.9729834
76,0.9887266,0.972812
77,0.98776245,0.97263664
78,0.98769474,0.97245693
79,0.98783,0.972276
80,0.9878445,0.97209454
81,0.98834324,0.9719095
82,0.9884062,0.9717224
83,0.98818827,0.97153354
84,0.98909855,0.9713402
85,0.9881285,0.9711382
86,0.9872307,0.97092676
87,0.98620415,0.9707089
88,0.98562855,0.97048706
89,0.9832516,0.9702587
90,0.9839659,0.9700319
91,0.9849963,0.9698147
92,0.98498994,0.9696005
93,0.98570925,0.9693918
94,0.9863248,0.9691846
95,0.9854453,0.96898633
96,0.9858899,0.9688041
97,0.9847943,0.96863
98,0.98447496,0.96846014
99,0.9840161,0.96829534
100,0.98515636,0.9681346
101,0.9849534,0.967974
102,0.9845845,0.9678162
103,0.9843547,0.9676568
104,0.9850282,0.9674975
105,0.98533183,0.9673426
106,0.9838114,0.967186
107,0.9843259,0.96702766
108,0.9852557,0.9668711
109,0.9839535,0.96672106
110,0.98355895,0.96657753
111,0.98335177,0.96643656
112,0.9843345,0.9662946
113,0.98307735,0.96615154
114,0.9815178,0.96600986
115,0.9838021,0.9658682
116,0.9842103,0.9657281
117,0.9822858,0.96559435
118,0.98278195,0.9654656
119,0.9821823,0.96533614
120,0.98331165,0.9651992
121,0.9858605,0.96506095
122,0.9842345,0.96492505
123,0.98509836,0.9647877
124,0.98472565,0.9646535
125,0.98479176,0.9645221
126,0.98386115,0.9643877
127,0.98382854,0.9642515
128,0.9829907,0.9641138
129,0.98235756,0.9639797
130,0.9833905,0.9638515
131,0.983753,0.9637216
132,0.9829872,0.9635897
133,0.98246986,0.9634614
134,0.98081166,0.9633331
135,0.98110753,0.963202
136,0.9794748,0.9630747
137,0.9825656,0.9629504
138,0.9823656,0.9628294
139,0.98110825,0.9627126
140,0.9812657,0.9625969
141,0.97897196,0.9624803
142,0.9784228,0.962364
143,0.97811574,0.9622449
144,0.9795057,0.9621275
145,0.97907525,0.9620085
146,0.97820085,0.96188545
147,0.9777429,0.9617656
148,0.9772102,0.96164376
149,0.97812,0.96152157
150,0.9765462,0.961404
151,0.9777434,0.96129113
152,0.97821635,0.96118003
153,0.9768443,0.9610645
154,0.9771705,0.96094465
155,0.97649926,0.9608269
156,0.97741014,0.9607113
157,0.97567034,0.96059114
158,0.9758155,0.9604683
159,0.97569126,0.9603469
160,0.9756224,0.9602241
161,0.9747551,0.96009916
162,0.9760473,0.9599721
163,0.977864,0.9598403
164,0.9769979,0.959703
165,0.9769718,0.95955867
166,0.97725147,0.95940727
167,0.9762845,0.95925003
168,0.9770816,0.9590849
169,0.9763,0.95891505
170,0.975575,0.9587429
171,0.97715634,0.95856494
172,0.977132,0.95837975
173,0.9755426,0.95818967
174,0.9753087,0.95799226
175,0.9743703,0.9577866
176,0.97482854,0.9575748
177,0.9757037,0.95734745
178,0.9749551,0.9571044
179,0.97481585,0.9568398
180,0.97553587,0.9565623
181,0.9748494,0.9562933
182,0.9752373,0.95602554
183,0.9747699,0.95575595
184,0.9747525,0.9554836
185,0.9748185,0.95520705
186,0.974257,0.9549284
187,0.97249126,0.95465755
188,0.9720226,0.95440024
189,0.9746129,0.95415133
190,0.97508496,0.95390683
191,0.97431755,0.9536682
192,0.97394925,0.9534343
193,0.97284746,0.9532048
194,0.9723856,0.95297927
195,0.9728593,0.9527491
196,0.97299355,0.9525161
197,0.9729142,0.95227736
198,0.9732868,0.95202714
199,0.97259474,0.9517676
200,0.97140485,0.9514944
201,0.973128,0.95121723
202,0.9739807,0.9509414
203,0.9757659,0.9506827
204,0.9760358,0.9504454
205,0.97639745,0.9502077
206,0.97616655,0.9499642
207,0.9758727,0.9497061
208,0.9761817,0.9494386
